event_time,user_id,video_id,watch_time,duration,watch_ratio,is_click,is_like,is_share,timestamp
2022-05-04 10:15:46.283,304,1732375,26.011,24.8,1.0,1,0,0,2026-05-03T11:45:06.373+07:00
2022-05-06 05:28:23.108,15,357959,9.059,0.0,0.0,1,0,0,2026-05-03T11:45:06.394+07:00
2022-05-04 01:06:21.177,145,3009398,2.195,70.8,0.031,0,0,0,2026-05-03T11:45:06.404+07:00
2022-05-08 10:02:02.890,542,965262,4.748,92.916,0.0511,0,0,0,2026-05-03T11:45:06.425+07:00
2022-05-07 10:23:32.387,225,1846093,73.293,73.733,0.994,1,0,0,2026-05-03T11:45:06.436+07:00
2022-04-22 23:34:07.306,457,2580716,16.568,23.133,0.7162,1,0,0,2026-05-03T11:45:06.467+07:00
2022-04-24 14:33:13.210,769,1127012,2.346,0.0,0.0,0,1,0,2026-05-03T11:45:06.510+07:00
2022-05-01 09:47:28.393,967,306339,15.956,8.433,1.0,1,0,0,2026-05-03T11:45:06.554+07:00
2022-04-26 03:46:07.986,734,4146565,1.529,252.366,0.0061,0,0,0,2026-05-03T11:45:06.599+07:00
2022-04-25 10:48:59.896,602,417979,3.961,111.4,0.0356,0,0,0,2026-05-03T11:45:06.610+07:00
2022-04-28 10:53:14.759,662,787272,2.674,153.85,0.0174,0,0,0,2026-05-03T11:45:06.634+07:00
2022-05-08 11:38:32.749,710,1438481,20.584,40.366,0.5099,1,0,0,2026-05-03T11:45:06.717+07:00
2022-04-23 00:31:51.010,709,2668497,48.27,84.283,0.5727,1,0,0,2026-05-03T11:45:06.738+07:00
2022-05-06 15:27:17.630,169,4263430,0.0,32.5,0.0,0,0,0,2026-05-03T11:45:06.795+07:00
2022-04-23 21:48:36.888,578,2954374,9.99,7.133,1.0,1,0,0,2026-05-03T11:45:06.845+07:00
2022-05-08 00:34:49.445,204,2128848,48.436,25.133,1.0,1,0,0,2026-05-03T11:45:06.891+07:00
2022-05-07 12:02:21.169,893,4208295,1.802,11.5,0.1567,0,0,0,2026-05-03T11:45:06.954+07:00
2022-04-27 08:28:30.844,856,127520,0.0,147.366,0.0,0,0,0,2026-05-03T11:45:06.965+07:00
2022-05-02 23:08:57.748,744,43500,3.808,10.733,0.3548,0,0,0,2026-05-03T11:45:06.986+07:00
2022-05-07 03:53:43.779,720,160553,4.242,190.0,0.0223,0,0,0,2026-05-03T11:45:07.007+07:00
2022-05-08 09:36:07.849,540,1625266,0.999,5.533,0.1806,0,0,0,2026-05-03T11:45:07.049+07:00
2022-04-26 04:38:11.845,26,20891,0.0,44.033,0.0,0,0,0,2026-05-03T11:45:07.137+07:00
2022-04-22 19:51:58.581,200,2727185,41.764,190.333,0.2194,1,0,0,2026-05-03T11:45:07.158+07:00
2022-05-07 11:28:31.025,744,1086356,4.288,23.5,0.1825,0,0,0,2026-05-03T11:45:07.168+07:00
2022-05-01 12:58:49.917,238,1737634,1.955,15.566,0.1256,0,0,0,2026-05-03T11:45:07.189+07:00
2022-04-28 08:59:49.095,956,2550151,24.576,11.878,1.0,1,0,0,2026-05-03T11:45:07.210+07:00
2022-04-25 12:05:42.938,336,3952561,4.354,18.4,0.2366,0,0,0,2026-05-03T11:45:07.231+07:00
2022-05-02 10:30:10.776,786,2538362,41.786,41.333,1.0,1,0,0,2026-05-03T11:45:07.241+07:00
2022-04-29 13:27:52.335,62,1812174,2.929,9.92,0.2953,0,0,0,2026-05-03T11:45:07.252+07:00
2022-05-06 07:33:23.983,723,4327571,152.929,152.72,1.0,1,0,0,2026-05-03T11:45:07.314+07:00
2022-05-03 05:43:53.448,772,2675559,1.464,6.266,0.2336,0,0,0,2026-05-03T11:45:07.345+07:00
2022-04-26 01:47:03.699,868,3178664,13.672,13.6,1.0,1,0,0,2026-05-03T11:45:07.376+07:00
2022-04-30 08:58:33.357,66,5933,16.713,82.32,0.203,1,0,0,2026-05-03T11:45:07.429+07:00
2022-04-26 08:29:29.419,625,4207414,5.21,131.166,0.0397,0,0,0,2026-05-03T11:45:07.553+07:00
2022-04-29 15:07:59.030,740,382569,5.52,16.2,0.3407,0,0,0,2026-05-03T11:45:07.563+07:00
2022-05-04 15:12:40.967,206,3492434,28.594,128.216,0.223,1,0,0,2026-05-03T11:45:07.574+07:00
2022-05-01 02:30:29.292,934,3943277,1.8,12.716,0.1416,0,0,0,2026-05-03T11:45:07.615+07:00
2022-04-26 14:44:00.783,15,2319801,1.871,74.86,0.025,0,0,0,2026-05-03T11:45:07.626+07:00
2022-04-29 02:06:59.339,793,2542735,0.0,62.1,0.0,0,0,0,2026-05-03T11:45:07.656+07:00
2022-05-07 03:05:15.013,242,1036125,3.541,150.133,0.0236,0,0,0,2026-05-03T11:45:07.718+07:00
2022-04-26 06:48:11.560,707,667076,14.79,8.433,1.0,1,0,0,2026-05-03T11:45:07.749+07:00
2022-05-06 14:28:56.036,357,524791,44.676,152.919,0.2922,1,0,0,2026-05-03T11:45:07.791+07:00
2022-04-28 03:43:34.845,202,2683066,1.333,19.766,0.0674,0,0,0,2026-05-03T11:45:07.811+07:00
2022-05-01 08:37:31.224,805,2089685,0.0,117.433,0.0,0,0,0,2026-05-03T11:45:07.833+07:00
2022-05-04 08:35:01.793,770,3503028,0.0,0.0,0.0,0,0,0,2026-05-03T11:45:07.854+07:00
